station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
8A0,1/29/16 3:15,41.0,33.8,75.33,240,5,0.0,29.89,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.08,K8A0 290315Z AUTO 24005KT 10SM CLR 05/01 A2989 RMK AO2
8A0,1/29/16 3:35,42.8,33.8,70.28,250,5,0.0,29.9,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.22,K8A0 290335Z AUTO 25005KT 10SM CLR 06/01 A2990 RMK AO2
8A0,1/29/16 3:55,41.0,33.8,75.33,230,3,0.0,29.9,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.98,K8A0 290355Z AUTO 23003KT 10SM CLR 05/01 A2990 RMK AO2
8A0,1/29/16 4:15,37.4,33.8,86.69,230,4,0.0,29.9,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.73,K8A0 290415Z AUTO 23004KT 10SM CLR 03/01 A2990 RMK AO2
8A0,1/29/16 4:35,39.2,33.8,80.79,240,4,0.0,29.89,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.83,K8A0 290435Z AUTO 24004KT 10SM CLR 04/01 A2989 RMK AO2
8A0,1/29/16 4:55,39.2,33.8,80.79,260,6,0.0,29.89,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.2,K8A0 290455Z AUTO 26006KT 10SM CLR 04/01 A2989 RMK AO2
8A0,1/29/16 5:15,39.2,33.8,80.79,260,7,0.0,29.89,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.56,K8A0 290515Z AUTO 26007KT 10SM CLR 04/01 A2989 RMK AO2
8A0,1/29/16 5:35,37.4,33.8,86.69,260,6,0.0,29.88,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.03,K8A0 290535Z AUTO 26006KT 10SM CLR 03/01 A2988 RMK AO2
8A0,1/29/16 5:55,39.2,33.8,80.79,260,5,0.0,29.88,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.95,K8A0 290555Z AUTO 26005KT 10SM CLR 04/01 A2988 RMK AO2
8A0,1/29/16 6:15,39.2,33.8,80.79,240,5,0.0,29.87,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.95,K8A0 290615Z AUTO 24005KT 10SM CLR 04/01 A2987 RMK AO2
8A0,1/29/16 6:35,35.6,33.8,93.08,220,4,0.0,29.87,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.62,K8A0 290635Z AUTO 22004KT 10SM CLR 02/01 A2987 RMK AO2
8A0,1/29/16 6:55,37.4,33.8,86.69,250,3,0.0,29.87,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.86,K8A0 290655Z AUTO 25003KT 10SM CLR 03/01 A2987 RMK AO2
8A0,1/29/16 7:15,37.4,33.8,86.69,240,6,0.0,29.87,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.03,K8A0 290715Z AUTO 24006KT 10SM CLR 03/01 A2987 RMK AO2
8A0,1/29/16 7:35,37.4,33.8,86.69,240,4,0.0,29.86,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.73,K8A0 290735Z AUTO 24004KT 10SM CLR 03/01 A2986 RMK AO2
8A0,1/29/16 7:55,37.4,33.8,86.69,250,6,0.0,29.86,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.03,K8A0 290755Z AUTO 25006KT 10SM CLR 03/01 A2986 RMK AO2
8A0,1/29/16 8:15,37.4,35.6,93.14,250,5,0.0,29.87,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.81,K8A0 290815Z AUTO 25005KT 10SM CLR 03/02 A2987 RMK AO2
8A0,1/29/16 8:35,37.4,33.8,86.69,250,4,0.0,29.87,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.73,K8A0 290835Z AUTO 25004KT 10SM CLR 03/01 A2987 RMK AO2
8A0,1/29/16 8:55,37.4,35.6,93.14,240,5,0.0,29.88,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.81,K8A0 290855Z AUTO 24005KT 10SM CLR 03/02 A2988 RMK AO2
8A0,1/29/16 9:15,37.4,35.6,93.14,250,5,0.0,29.88,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.81,K8A0 290915Z AUTO 25005KT 10SM CLR 03/02 A2988 RMK AO2
8A0,1/29/16 9:35,35.6,35.6,100.0,260,5,0.0,29.88,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.67,K8A0 290935Z AUTO 26005KT 10SM CLR 02/02 A2988 RMK AO2
8A0,1/29/16 9:55,35.6,33.8,93.08,260,5,0.0,29.89,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.67,K8A0 290955Z AUTO 26005KT 10SM CLR 02/01 A2989 RMK AO2
8A0,1/29/16 10:15,35.6,33.8,93.08,250,5,0.0,29.89,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.67,K8A0 291015Z AUTO 25005KT 10SM CLR 02/01 A2989 RMK AO2
8A0,1/29/16 10:35,35.6,33.8,93.08,260,4,0.0,29.9,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.62,K8A0 291035Z AUTO 26004KT 10SM CLR 02/01 A2990 RMK AO2
8A0,1/29/16 10:55,35.6,33.8,93.08,270,5,0.0,29.91,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.67,K8A0 291055Z AUTO 27005KT 10SM CLR 02/01 A2991 RMK AO2
8A0,1/29/16 11:15,33.8,33.8,100.0,270,6,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.7,K8A0 291115Z AUTO 27006KT 10SM CLR 01/01 A2992 RMK AO2
8A0,1/29/16 11:35,33.8,33.8,100.0,270,5,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.53,K8A0 291135Z AUTO 27005KT 10SM CLR 01/01 A2992 RMK AO2
8A0,1/29/16 11:55,33.8,33.8,100.0,280,5,0.0,29.93,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.53,K8A0 291155Z AUTO 28005KT 10SM CLR 01/01 A2993 RMK AO2
8A0,1/29/16 12:15,33.8,33.8,100.0,270,5,0.0,29.95,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.53,K8A0 291215Z AUTO 27005KT 10SM CLR 01/01 A2995 RMK AO2
8A0,1/29/16 12:35,33.8,33.8,100.0,270,5,0.0,29.96,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.53,K8A0 291235Z AUTO 27005KT 10SM CLR 01/01 A2996 RMK AO2
8A0,1/29/16 12:55,33.8,33.8,100.0,280,4,0.0,29.96,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.52,K8A0 291255Z AUTO 28004KT 10SM CLR 01/01 A2996 RMK AO2
8A0,1/29/16 13:15,33.8,33.8,100.0,270,5,0.0,29.97,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.53,K8A0 291315Z AUTO 27005KT 10SM CLR 01/01 A2997 RMK AO2
8A0,1/29/16 13:35,33.8,33.8,100.0,290,5,0.0,29.98,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.53,K8A0 291335Z AUTO 29005KT 10SM CLR 01/01 A2998 RMK AO2
8A0,1/29/16 13:55,37.4,35.6,93.14,300,4,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.73,K8A0 291355Z AUTO 30004KT 10SM CLR 03/02 A3000 RMK AO2
8A0,1/29/16 14:15,37.4,35.6,93.14,320,7,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.36,K8A0 291415Z AUTO 32007KT 10SM CLR 03/02 A3001 RMK AO2
8A0,1/29/16 14:35,41.0,35.6,80.93,320,10,0.0,30.02,M,10.0,14,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.25,K8A0 291435Z AUTO 32010G14KT 289V349 10SM CLR 05/02 A3002 RMK AO2
8A0,1/29/16 14:55,41.0,35.6,80.93,360,10,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.25,K8A0 291455Z AUTO 36010KT 10SM CLR 05/02 A3002 RMK AO2
8A0,1/29/16 15:15,41.0,35.6,80.93,340,10,0.0,30.03,M,10.0,14,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.25,K8A0 291515Z AUTO 34010G14KT 10SM CLR 05/02 A3003 RMK AO2
8A0,1/29/16 15:35,42.8,35.6,75.5,330,10,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.51,K8A0 291535Z AUTO 33010KT 10SM CLR 06/02 A3003 RMK AO2
8A0,1/29/16 15:55,42.8,35.6,75.5,340,12,0.0,30.03,M,10.0,17,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.75,K8A0 291555Z AUTO 34012G17KT 10SM CLR 06/02 A3003 RMK AO2
8A0,1/29/16 16:15,44.6,35.6,70.48,330,7,0.0,30.03,M,10.0,14,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.14,K8A0 291615Z AUTO 33007G14KT 299V359 10SM CLR 07/02 A3003 RMK AO2
8A0,1/29/16 16:35,44.6,35.6,70.48,310,7,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.14,K8A0 291635Z AUTO 31007KT 10SM CLR 07/02 A3003 RMK AO2
8A0,1/29/16 16:55,44.6,35.6,70.48,310,8,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.63,K8A0 291655Z AUTO 31008KT 10SM CLR 07/02 A3003 RMK AO2
8A0,1/29/16 17:15,44.6,35.6,70.48,300,7,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.14,K8A0 291715Z AUTO 30007KT 10SM CLR 07/02 A3003 RMK AO2
8A0,1/29/16 17:35,46.4,35.6,65.83,310,7,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.33,K8A0 291735Z AUTO 31007KT 10SM CLR 08/02 A3002 RMK AO2
8A0,1/29/16 17:55,46.4,35.6,65.83,340,6,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.87,K8A0 291755Z AUTO 34006KT 10SM CLR 08/02 A3001 RMK AO2
8A0,1/29/16 18:15,48.2,35.6,61.52,320,6,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.04,K8A0 291815Z AUTO 32006KT 10SM CLR 09/02 A3000 RMK AO2
8A0,1/29/16 18:35,48.2,35.6,61.52,340,4,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.34,K8A0 291835Z AUTO 34004KT 10SM CLR 09/02 A3000 RMK AO2
8A0,1/29/16 18:55,50.0,33.8,53.54,290,9,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.9,K8A0 291855Z AUTO 29009KT 279V339 10SM CLR 10/01 A3000 RMK AO2
8A0,1/29/16 19:15,50.0,35.6,57.52,300,8,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.29,K8A0 291915Z AUTO 30008KT 10SM CLR 10/02 A3000 RMK AO2
8A0,1/29/16 19:35,50.0,35.6,57.52,360,8,0.0,29.99,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.29,K8A0 291935Z AUTO 36008KT 339V039 10SM CLR 10/02 A2999 RMK AO2
8A0,1/29/16 19:55,50.0,35.6,57.52,330,3,0.0,29.98,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,49.27,K8A0 291955Z AUTO 33003KT 10SM CLR 10/02 A2998 RMK AO2
8A0,1/29/16 20:15,51.8,35.6,53.81,330,6,0.0,29.99,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 292015Z AUTO 33006KT 10SM CLR 11/02 A2999 RMK AO2
8A0,1/29/16 20:35,51.8,35.6,53.81,310,6,0.0,29.99,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 292035Z AUTO 31006KT 10SM CLR 11/02 A2999 RMK AO2
8A0,1/29/16 20:55,51.8,35.6,53.81,260,7,0.0,29.99,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 292055Z AUTO 26007KT 10SM CLR 11/02 A2999 RMK AO2
8A0,1/29/16 21:15,51.8,35.6,53.81,250,4,0.0,29.99,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 292115Z AUTO 25004KT 10SM CLR 11/02 A2999 RMK AO2
8A0,1/29/16 21:35,51.8,35.6,53.81,350,3,0.0,29.99,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 292135Z AUTO 35003KT 10SM CLR 11/02 A2999 RMK AO2
8A0,1/29/16 21:55,51.8,35.6,53.81,270,6,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 292155Z AUTO 27006KT 10SM CLR 11/02 A3000 RMK AO2
8A0,1/29/16 22:15,51.8,33.8,50.08,260,5,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 292215Z AUTO 26005KT 10SM CLR 11/01 A3000 RMK AO2
8A0,1/29/16 22:35,51.8,35.6,53.81,270,6,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 292235Z AUTO 27006KT 10SM CLR 11/02 A3000 RMK AO2
8A0,1/29/16 22:55,50.0,33.8,53.54,280,5,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,47.77,K8A0 292255Z AUTO 28005KT 10SM CLR 10/01 A3001 RMK AO2
8A0,1/29/16 23:15,50.0,33.8,53.54,290,4,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.44,K8A0 292315Z AUTO 29004KT 10SM CLR 10/01 A3002 RMK AO2
8A0,1/29/16 23:35,46.4,33.8,61.28,0,0,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.4,K8A0 292335Z AUTO 00000KT 10SM CLR 08/01 A3002 RMK AO2
8A0,1/29/16 23:55,46.4,33.8,61.28,350,4,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.24,K8A0 292355Z AUTO 35004KT 10SM CLR 08/01 A3002 RMK AO2
8A0,1/30/16 0:15,44.6,33.8,65.61,350,3,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.09,K8A0 300015Z AUTO 35003KT 10SM CLR 07/01 A3002 RMK AO2
8A0,1/30/16 0:35,42.8,33.8,70.28,30,3,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.03,K8A0 300035Z AUTO 03003KT 10SM CLR 06/01 A3003 RMK AO2
8A0,1/30/16 0:55,42.8,33.8,70.28,30,3,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.03,K8A0 300055Z AUTO 03003KT 10SM CLR 06/01 A3003 RMK AO2
8A0,1/30/16 1:15,42.8,33.8,70.28,10,4,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.03,K8A0 300115Z AUTO 01004KT 10SM CLR 06/01 A3003 RMK AO2
8A0,1/30/16 1:35,42.8,33.8,70.28,10,4,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.03,K8A0 300135Z AUTO 01004KT 10SM CLR 06/01 A3003 RMK AO2
8A0,1/30/16 1:55,42.8,33.8,70.28,30,3,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.03,K8A0 300155Z AUTO 03003KT 10SM CLR 06/01 A3003 RMK AO2
8A0,1/30/16 2:15,39.2,33.8,80.79,0,0,0.0,30.04,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.2,K8A0 300215Z AUTO 00000KT 10SM CLR 04/01 A3004 RMK AO2
8A0,1/30/16 2:35,39.2,33.8,80.79,130,4,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.83,K8A0 300235Z AUTO 13004KT 10SM CLR 04/01 A3003 RMK AO2
8A0,1/30/16 2:55,39.2,33.8,80.79,110,4,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.83,K8A0 300255Z AUTO 11004KT 10SM CLR 04/01 A3003 RMK AO2
8A0,1/30/16 3:15,39.2,33.8,80.79,110,4,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.83,K8A0 300315Z AUTO 11004KT 10SM CLR 04/01 A3003 RMK AO2
8A0,1/30/16 3:35,39.2,33.8,80.79,120,3,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.92,K8A0 300335Z AUTO 12003KT 10SM CLR 04/01 A3003 RMK AO2
8A0,1/30/16 3:55,37.4,33.8,86.69,120,3,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.86,K8A0 300355Z AUTO 12003KT 10SM CLR 03/01 A3003 RMK AO2
8A0,1/30/16 4:15,37.4,33.8,86.69,110,5,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.81,K8A0 300415Z AUTO 11005KT 10SM CLR 03/01 A3003 RMK AO2
8A0,1/30/16 4:35,41.0,33.8,75.33,110,5,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.08,K8A0 300435Z AUTO 11005KT 10SM CLR 05/01 A3002 RMK AO2
8A0,1/30/16 4:55,39.2,33.8,80.79,100,3,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.92,K8A0 300455Z AUTO 10003KT 10SM CLR 04/01 A3002 RMK AO2
8A0,1/30/16 5:15,39.2,33.8,80.79,120,5,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.95,K8A0 300515Z AUTO 12005KT 10SM CLR 04/01 A3003 RMK AO2
8A0,1/30/16 5:35,41.0,33.8,75.33,120,5,0.0,30.03,M,10.0,M,SCT,M,M,M,12000,M,M,M,M,M,M,M,M,M,M,37.08,K8A0 300535Z AUTO 12005KT 10SM SCT120 05/01 A3003 RMK AO2
8A0,1/30/16 5:55,39.2,33.8,80.79,130,5,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.95,K8A0 300555Z AUTO 13005KT 10SM CLR 04/01 A3003 RMK AO2
8A0,1/30/16 6:15,39.2,33.8,80.79,120,5,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.95,K8A0 300615Z AUTO 12005KT 10SM CLR 04/01 A3003 RMK AO2
8A0,1/30/16 6:35,39.2,33.8,80.79,130,5,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.95,K8A0 300635Z AUTO 13005KT 10SM CLR 04/01 A3003 RMK AO2
8A0,1/30/16 6:55,41.0,33.8,75.33,120,5,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.08,K8A0 300655Z AUTO 12005KT 10SM CLR 05/01 A3002 RMK AO2
8A0,1/30/16 7:15,41.0,33.8,75.33,130,5,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.08,K8A0 300715Z AUTO 13005KT 10SM CLR 05/01 A3002 RMK AO2
8A0,1/30/16 7:35,39.2,33.8,80.79,130,5,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.95,K8A0 300735Z AUTO 13005KT 10SM CLR 04/01 A3001 RMK AO2
8A0,1/30/16 7:55,39.2,33.8,80.79,140,5,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.95,K8A0 300755Z AUTO 14005KT 10SM CLR 04/01 A3001 RMK AO2
8A0,1/30/16 8:15,41.0,33.8,75.33,140,7,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.75,K8A0 300815Z AUTO 14007KT 10SM CLR 05/01 A3001 RMK AO2
8A0,1/30/16 8:35,41.0,33.8,75.33,140,7,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.75,K8A0 300835Z AUTO 14007KT 10SM CLR 05/01 A3001 RMK AO2
8A0,1/30/16 8:55,41.0,33.8,75.33,140,7,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.75,K8A0 300855Z AUTO 14007KT 10SM CLR 05/01 A3001 RMK AO2
8A0,1/30/16 9:15,41.0,33.8,75.33,140,5,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.08,K8A0 300915Z AUTO 14005KT 10SM CLR 05/01 A3001 RMK AO2
8A0,1/30/16 9:35,41.0,33.8,75.33,150,8,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.2,K8A0 300935Z AUTO 15008KT 10SM CLR 05/01 A3000 RMK AO2
8A0,1/30/16 9:55,41.0,33.8,75.33,140,7,0.0,30.01,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.75,K8A0 300955Z AUTO 14007KT 10SM CLR 05/01 A3001 RMK AO2
8A0,1/30/16 10:15,41.0,33.8,75.33,140,7,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.75,K8A0 301015Z AUTO 14007KT 10SM CLR 05/01 A3000 RMK AO2
8A0,1/30/16 10:35,41.0,33.8,75.33,130,6,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.37,K8A0 301035Z AUTO 13006KT 10SM CLR 05/01 A3000 RMK AO2
8A0,1/30/16 10:55,41.0,33.8,75.33,130,5,0.0,30.0,M,10.0,M,SCT,M,M,M,12000,M,M,M,M,M,M,M,M,M,M,37.08,K8A0 301055Z AUTO 13005KT 10SM SCT120 05/01 A3000 RMK AO2
8A0,1/30/16 11:15,39.2,33.8,80.79,100,3,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.92,K8A0 301115Z AUTO 10003KT 10SM CLR 04/01 A3002 RMK AO2
8A0,1/30/16 11:35,39.2,33.8,80.79,100,3,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.92,K8A0 301135Z AUTO 10003KT 10SM CLR 04/01 A3003 RMK AO2
8A0,1/30/16 11:55,37.4,33.8,86.69,80,3,0.0,30.04,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.86,K8A0 301155Z AUTO 08003KT 10SM CLR 03/01 A3004 RMK AO2
8A0,1/30/16 12:15,37.4,33.8,86.69,120,5,0.0,30.06,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.81,K8A0 301215Z AUTO 12005KT 10SM CLR 03/01 A3006 RMK AO2
8A0,1/30/16 12:35,37.4,33.8,86.69,130,6,0.0,30.06,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.03,K8A0 301235Z AUTO 13006KT 10SM CLR 03/01 A3006 RMK AO2
8A0,1/30/16 12:55,37.4,33.8,86.69,130,5,0.0,30.07,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.81,K8A0 301255Z AUTO 13005KT 10SM CLR 03/01 A3007 RMK AO2
8A0,1/30/16 13:15,37.4,33.8,86.69,140,6,0.0,30.07,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.03,K8A0 301315Z AUTO 14006KT 10SM CLR 03/01 A3007 RMK AO2
8A0,1/30/16 13:35,41.0,35.6,80.93,150,6,0.0,30.07,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.37,K8A0 301335Z AUTO 15006KT 10SM CLR 05/02 A3007 RMK AO2
8A0,1/30/16 13:55,42.8,35.6,75.5,140,6,0.0,30.07,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.54,K8A0 301355Z AUTO 14006KT 10SM CLR 06/02 A3007 RMK AO2
8A0,1/30/16 14:15,44.6,37.4,75.68,140,6,0.0,30.07,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.71,K8A0 301415Z AUTO 14006KT 10SM CLR 07/03 A3007 RMK AO2
8A0,1/30/16 14:35,46.4,37.4,70.68,150,7,0.0,30.07,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.33,K8A0 301435Z AUTO 15007KT 10SM CLR 08/03 A3007 RMK AO2
8A0,1/30/16 14:55,48.2,37.4,66.05,150,8,0.0,30.07,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.07,K8A0 301455Z AUTO 15008KT 10SM CLR 09/03 A3007 RMK AO2
8A0,1/30/16 15:15,50.0,39.2,66.27,150,8,0.0,30.08,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.29,K8A0 301515Z AUTO 15008KT 10SM CLR 10/04 A3008 RMK AO2
8A0,1/30/16 15:35,51.8,41.0,66.48,160,6,0.0,30.09,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.8,K8A0 301535Z AUTO 16006KT 10SM CLR 11/05 A3009 RMK AO2
8A0,1/30/16 15:55,53.6,42.8,66.7,160,6,0.0,30.08,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.6,K8A0 301555Z AUTO 16006KT 10SM CLR 12/06 A3008 RMK AO2
8A0,1/30/16 16:15,53.6,42.8,66.7,180,7,0.0,30.07,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.6,K8A0 301615Z AUTO 18007KT 10SM CLR 12/06 A3007 RMK AO2
